TrialOrder,TrialNumber,TrialType,SpeedUpTimeCalc,OnsetRelativeToExpStart,OnsetSpeedChange,ResponseTime,Prestim_Interval
1,175,1,1.5,216.108612779894,1.50603688858428,0.160703624707821,1.45
2,189,2,2,221.289235971287,0,1,1.25
3,196,2,2,227.220253076391,0,1,1.55
4,109,1,2,233.259906666449,2.00399093705892,0.744755621317381,1.57
5,41,1,1,239.150198478662,1.0131147512202,0.994733379535319,1.5
6,129,1,1,244.216983534056,1.01325376237401,0.978037993651014,1.68
7,32,1,2.5,249.235314861727,2.51205621786539,0.993736889053253,1.49
8,148,1,1.5,255.62698654255,1.50293357432383,0.661363269215144,1.46
9,101,1,1,260.959577897754,1.00340240773221,0.994932092318777,1.47
10,21,1,1.5,265.925929589534,1.50359556007243,0.594905109523097,1.56
11,154,1,2,271.363481096824,1.99926192393832,0.994920971426836,1.47
12,18,1,2,277.215614201029,2.01343725709557,0.994985648196234,1.39
13,82,1,2.5,283.420125947031,2.50887505735955,0.994933848249275,1.66
14,60,1,2.5,290.09547403096,2.50006409145863,0.994992086607454,1.65
15,193,2,1,296.399735205702,0,1,1.5
16,153,1,2.5,301.350316301589,2.51162894147819,0.99494935896837,1.45
17,67,1,2,307.765817713357,2.01255870660498,0.995010816532158,1.44
18,84,1,1,313.745047983723,0.999937371816486,0.99490546070956,1.6
19,58,1,1,318.423553815755,1.00449664500229,0.994833174909218,1.32
20,46,1,2.5,323.412936875474,2.49834591359831,0.728239340331129,1.46
21,124,1,1,329.805077682359,1.00614604892326,0.911602368400054,1.52
22,159,1,1,334.886801022653,1.00764415017693,0.994809469850225,1.72
23,30,1,1,339.562394058868,0.998456244557019,0.994953748795524,1.31
24,96,1,2,344.733823784193,2.01023092825562,0.728295237448037,1.71
25,169,1,1,350.512276294471,0.998418784709429,0.895027849055623,1.4
26,115,1,2,355.597622997068,2.01273868946737,0.994938238076429,1.64
27,128,1,2.5,361.723322442663,2.5037331079493,0.461652236819646,1.6
28,165,1,1,368.130380755939,1.01318937825999,0.478201295172767,1.53
29,36,1,1.5,372.97326039979,1.50359117024527,0.8781346283522,1.43
30,81,1,2.5,378.34740672498,2.51235531133716,0.828310982291441,1.36
31,120,1,1,384.592441246569,1.00061457562515,0.994933848249275,1.36
32,111,1,2.5,389.704039400735,2.50559849130514,0.594970078946062,1.61
33,68,1,2.5,396.045906165423,2.5134217463783,0.894892057107427,1.32
34,167,1,2,402.596188987273,2.01319289011917,0.81152838520029,1.57
35,113,1,2.5,408.707815821635,2.50134328672721,0.961606875285725,1.59
36,89,1,2.5,415.343849795375,2.49832396446982,0.944952461111825,1.62
37,70,1,2.5,422.016792254709,2.50876443374727,0.994801568163894,1.66
38,139,1,2.5,428.468710491567,2.50653059767319,0.911569005722413,1.43
39,69,1,2,435.150768278064,2.00750748026257,0.961568537473795,1.71
40,105,1,1.5,440.855990297899,1.50229119646792,0.828272937133079,1.28
41,20,1,1.5,446.423158731422,1.5016336005483,0.994958138620859,1.66
42,35,1,1.5,451.769077305419,1.5056040517502,0.994963113755148,1.44
43,123,1,2.5,457.344994661972,2.51271469175117,0.178366528220067,1.56
44,65,1,2,463.890970186644,1.99998712317756,0.995021644768713,1.56
45,23,1,2,469.83824779221,2.00260287410674,NaN,1.48
