TrialOrder,TrialNumber,TrialType,SpeedUpTimeCalc,OnsetRelativeToExpStart,OnsetSpeedChange,ResponseTime,Prestim_Interval
1,160,1,2,243.400380333514,2.00548873120078,0.927228584363547,1.74
2,15,1,2.5,249.438431536894,2.50022431951311,0.961395387358607,1.47
3,148,1,2.5,256.232951936508,2.50527699582199,0.911408864088116,1.75
4,69,1,1.5,262.76796553469,1.50343327379778,0.911439007481022,1.59
5,190,2,1,268.262175808552,0,0,1.67
6,180,1,2.5,273.097621861978,2.50737591238612,0.99384313905648,1.31
7,140,1,2.5,279.72326785974,2.51441307743244,NaN,1.57
8,150,1,2.5,286.135438649272,2.50185118470836,0.995013463560099,1.35
9,95,1,1,292.615232480178,1.00530933412119,0.678265531675606,1.57
10,152,1,2.5,297.732520417759,2.50437708388199,0.561674989266976,1.6
11,76,1,2.5,304.503813724375,2.49955179995595,0.9949429338767,1.74
12,36,1,2.5,311.010747728784,2.50923631570458,0.494808459230626,1.48
13,151,1,2.5,317.47437562939,2.51191059060329,0.961681603253965,1.43
14,13,1,1.5,323.760342183102,1.50915700639234,NaN,1.35
15,22,1,1.5,329.323903329265,1.51221260982948,0.79506151739497,1.64
16,101,1,1.5,334.804799588879,1.49762730534712,0.661653888892033,1.56
17,92,1,2,340.238352871422,2.01404886916953,0.994922740730544,1.48
18,135,1,1,346.310906259612,1.00794205210877,0.994960493134386,1.67
19,87,1,2,351.082653765686,2.0028627442598,0.644931915442612,1.31
20,26,1,2.5,357.160868551106,2.50753775020803,NaN,1.57
21,125,1,1.5,363.577867843762,1.5071054998225,0.96165584967639,1.49
22,88,1,1.5,369.189355812305,1.51223836340705,0.994978345045638,1.69
23,61,1,1.5,374.798652385528,1.50256467586678,0.978340656031833,1.68
24,141,1,1.5,380.092121424606,1.50912013195193,0.995084285898884,1.38
25,188,2,1,385.565607092301,0,0,1.67
26,47,1,1,390.208696748991,1.00900292390907,0.994984198131533,1.3
27,58,1,1.5,395.267835742512,1.49948302619759,0.478328510878782,1.65
28,149,1,2,400.823589457539,2.0102516797624,0.694905854578792,1.59
29,49,1,1.5,406.77654762173,1.50705662655582,0.995119989721388,1.52
30,183,2,1.5,411.892068805365,0,1,1.26
31,108,1,1,417.188112324228,1.01195287914743,NaN,1.43
32,81,1,2.5,422.019788990405,2.51340312747925,0.695025842837822,1.31
33,71,1,2,428.562714789958,2.00373397608018,0.245048801566554,1.55
34,120,1,1,434.559256786873,1.00713461892428,0.994714370876864,1.62
35,56,1,2.5,439.629956795447,2.50282543083813,0.294949284475479,1.55
36,14,1,2.5,445.946470018593,2.50272944023163,0.161691202314614,1.29
37,131,1,1,452.135515910004,1.0136894897023,NaN,1.3
38,3,1,2,457.011263092987,2.00420602744907,0.561632554395146,1.41
39,94,1,2,463.042026033941,2.00667281045571,0.611693119200027,1.56
40,40,1,1,468.872841418543,1.00909891451647,NaN,1.45
41,177,1,1.5,473.695517794697,1.50293488354328,0.994795143460578,1.4
42,29,1,2.5,479.034719626948,2.51353043209474,0.028335373621303,1.32
43,138,1,1.5,485.605473630239,1.50924802187637,0.944954069373125,1.63
44,195,2,1.5,490.922706782936,0,1,1.45
45,17,1,2,496.522607104886,2.00840825039268,0.994949957579593,1.64
46,189,2,2,502.491334652814,0,1,1.55
