TrialOrder,TrialNumber,TrialType,SpeedUpTimeCalc,OnsetRelativeToExpStart,OnsetSpeedChange,ResponseTime,Prestim_Interval
1,91,1,1,227.681552332002,1.00913052117903,NaN,1.67
2,148,1,1.5,232.710687529796,1.51263842182016,0.5446088543722,1.59
3,162,1,1,238.065750053922,1.0073669864305,0.694698362687632,1.47
4,72,1,2.5,243.24711757474,2.50930069964852,0.99463886607009,1.66
5,147,1,1.5,249.444407244833,1.51230157673308,0.910395402283029,1.25
6,133,1,1.5,254.973454207358,1.49918247024107,0.828113014893461,1.6
7,144,1,1.5,260.208254255705,1.51421787702202,0.911527681731968,1.32
8,161,1,2,265.694567546219,2.01106496603461,0.594959732232383,1.51
9,66,1,1.5,271.544783861638,1.51076894621838,NaN,1.42
10,122,1,1,276.975743641866,1.01283552448331,NaN,1.55
11,99,1,2,282.071919499,1.9998647937191,0.194997309043174,1.6
12,7,1,2,288.245093285019,2.00995931812758,0.695032281231761,1.7
13,108,1,1.5,294.252191029502,1.50254887253504,NaN,1.58
14,41,1,2.5,299.650946253747,2.5037373416053,0.611548255326852,1.38
15,178,1,1,306.271561231619,0.999672227195333,NaN,1.74
16,118,1,2.5,311.360520233971,2.51061530271727,0.994740124453529,1.58
17,163,1,1.5,317.998373720113,1.50574933984535,0.428268238727469,1.68
18,154,1,2,323.330914448079,2.00651536244732,0.894883846975063,1.37
19,103,1,2,329.133028933851,2.00428855595965,0.794963478207137,1.33
20,110,1,1,334.998991513317,1.00468042005377,0.911592358328562,1.49
21,87,1,1.5,339.857623102833,1.51261383886049,NaN,1.45
22,198,2,2,345.233900136405,0,1,1.46
23,57,1,1.5,350.919879157191,1.50017544624643,0.76161113210037,1.28
24,24,1,1.5,356.43010025458,1.50630421237656,0.944936802769007,1.59
25,181,2,2,361.858969605219,0,0,1.52
26,164,1,2,367.604137663408,1.99876763278553,0.994967809490845,1.28
27,75,1,2,373.801160432789,2.00142259250242,0.811621360368008,1.73
28,81,1,2.5,380.046058517395,2.50644117458614,0.928168297288721,1.72
29,13,1,1,386.267514700756,1.00151565656415,NaN,1.33
30,94,1,2.5,391.073096847205,2.51239815265035,0.97839596769154,1.3
31,79,1,2.5,397.456317396454,2.51231240494235,0.994988295291478,1.35
32,46,1,1,403.603732044561,0.998123793349805,0.961669604428607,1.26
33,39,1,1.5,408.454058105339,1.49770837058531,0.911683959120637,1.45
34,120,1,1.5,413.96382910043,1.50434079474871,NaN,1.6
35,12,1,1,419.506860548183,1.01118173509531,0.795003864501268,1.66
36,83,1,2,424.32772158978,2.00692566376165,NaN,1.34
37,85,1,2,430.280634392557,2.00391395846782,0.711576028217678,1.47
38,31,1,2,436.130758521873,2.00341351963289,0.94494909424975,1.37
39,82,1,2,442.347151493372,2.0036055008477,0.644979032784249,1.74
40,32,1,1,448.178547796737,1.00547497644948,0.911640938938945,1.44
41,111,1,2.5,453.303170821431,2.51386230205935,0.844968731353219,1.6
42,109,1,1.5,459.742305606584,1.50804287151368,NaN,1.49
43,15,1,1,464.980860702119,1.00271436853654,0.861576276975029,1.36
44,190,2,1,469.640590974366,0,0,1.37
45,4,1,2.5,474.767032552814,2.49946166243353,0.994889085488467,1.62
46,138,1,2,481.038947603469,2.0108021624801,0.861571887160608,1.29
47,18,1,2.5,486.920107134882,2.51282220871326,0.894979837581559,1.34
48,114,1,2,493.346645786758,2.00271875834915,NaN,1.43
49,98,1,1.5,499.064668111014,1.50117193410188,0.961716136460382,1.29
50,141,1,2.5,504.382021544623,2.50026470580633,0.645075901353266,1.29
51,143,1,1,510.942223019543,1.00683289235167,0.994933568939814,1.68
52,40,1,2,516.122248135134,2.00965554297545,0.811646235981243,1.71
53,165,1,1,521.972321635258,1.00966373729352,NaN,1.46
54,44,1,1.5,526.809000055897,1.5061663722081,NaN,1.41
55,34,1,2.5,532.326494782998,2.50516051941486,0.928172101794189,1.49
56,61,1,1.5,538.613782085518,1.5009796602335,0.894989495174741,1.35
57,64,1,1,543.934939732238,1.01306525810105,0.995019901954947,1.45
58,2,1,1,548.943839349184,1.00415013048041,NaN,1.63
59,23,1,1,553.866114759698,0.998445127759624,0.744711224842831,1.55
60,107,1,1,558.579888328975,1.00098800088199,NaN,1.35
61,184,2,2.5,563.273910074946,0,0,1.25
62,156,1,1,569.497259438906,1.00015364350111,0.561618506988452,1.36
63,176,1,2,574.634493814898,2.01255340574971,0.511620862856944,1.68
64,45,1,1,580.407706933653,1.00598858472586,0.994985661403916,1.39
65,93,1,2,585.311461132145,2.00211501255035,0.911606698387914,1.44
66,20,1,2,591.340145934988,2.0066704692199,0.844845523895856,1.56
67,195,2,2,627.532835957612,0,1,1.66
68,145,1,1.5,633.324754953246,1.50423543920442,0.361572033487391,1.35
69,167,1,1.5,638.652105457388,1.50990093359542,0.911576847651304,1.4
70,180,1,1.5,644.02327157645,1.50532469846985,0.0783315544813377,1.44
71,121,1,2,649.253424567332,2.00833537947437,0.961719355656896,1.25
72,33,1,2,655.490795583613,2.00399092654698,0.761658834750051,1.75
73,116,1,1.5,661.504706027303,1.50678182417869,0.711500816065382,1.58
74,177,1,1,666.742263171711,1.00238103529955,NaN,1.36
75,106,1,1.5,671.639581902376,1.50502180128024,0.778250284385649,1.48
76,153,1,1.5,677.094695026428,1.49955560446142,0.811583900618643,1.53
77,30,1,2,682.33970402701,2.00448639026035,0.561583681128468,1.27
78,104,1,1.5,688.386920870085,1.5071807119748,0.844944441047119,1.62
79,49,1,2,694.113383051395,2.01376762839573,0.544907069093824,1.74
80,5,1,1,700.246088016947,0.99756306773088,NaN,1.74
81,73,1,2.5,705.422383838928,2.50451229016289,0.711676993949368,1.65
82,68,1,1,711.679839719098,1.01376411654564,NaN,1.37
83,101,1,1.5,716.432727412137,1.51042712600974,0.494993416741636,1.32
84,194,2,1.5,722.034943214825,0,0,1.73
85,88,1,2,727.564441742919,2.01186332693396,0.994967516837278,1.56
86,127,1,2,733.651696034038,2.00789932458247,0.994702372050597,1.6
87,97,1,2.5,739.931385738546,2.51125182579563,0.511621740819464,1.74
88,142,1,1.5,746.40575551485,1.50329806751506,0.895024613690111,1.53
89,55,1,1.5,751.810065317512,1.49900687766785,NaN,1.48
90,149,1,2,757.528548864926,2.01345302503614,0.644989275682747,1.74
91,21,1,2,763.737578361844,2.0043435749667,0.74504689931382,1.71
92,35,1,2,769.625791739598,1.99944249357941,0.761615814570177,1.4
93,166,1,2.5,775.771267553038,2.50361120760499,0.328265634105264,1.61
94,17,1,1.5,782.13573598603,1.50573207324123,0.811607020308657,1.42
95,42,1,1.5,787.792101026602,1.49919563968433,0.961659654181858,1.73
96,187,2,1.5,793.163594625814,0,0,1.51
97,182,2,2,798.813228325072,0,1,1.75
98,62,1,1,804.455203261574,1.00228650796453,0.828365282890445,1.27
99,128,1,1.5,809.40927995046,1.49801887678768,0.945090738925501,1.54
100,150,1,1.5,814.95799854902,1.49912481734827,0.611608834764411,1.63
101,191,2,1.5,820.461572296877,0,0,1.65
102,77,1,2,825.998577992807,2.00836259632342,0.878258449442001,1.57
103,169,1,1,832.11828471809,1.00535235430107,0.994812702718264,1.74
104,3,1,2.5,837.222702890635,2.5005076088637,0.578219321563665,1.58
105,9,1,2.5,843.9423769557,2.51403116358415,0.961626291593348,1.69
106,173,1,1.5,850.448562935744,1.50774085228477,0.728318487468641,1.56
107,90,1,2.5,855.781489967372,2.50782747795347,0.561585729708895,1.31
108,151,1,2.5,862.299374217333,2.50649853482719,0.744934227412159,1.49
109,59,1,1.5,868.603614104883,1.50216842195732,NaN,1.37
110,175,1,2.5,873.917260486607,2.50478123945504,0.661708029934744,1.3
111,22,1,2.5,880.503671494389,2.50176543700036,0.861563107531765,1.55
112,155,1,1.5,886.933972802466,1.50459189213143,NaN,1.5
113,1,1,2,892.159674228951,2.01214427505329,0.561621140877833,1.26
114,136,1,2,898.208385657481,2.01311179013464,0.494950981870716,1.57
115,37,1,1.5,903.999763535334,1.50493459030258,NaN,1.36
116,74,1,1,909.334492439422,1.00349926734089,NaN,1.47
117,137,1,1.5,914.114515038187,1.50671246511229,0.561627871926248,1.37
118,100,1,1.5,919.50002355867,1.50424538945117,0.844937709998703,1.47
119,115,1,2,924.981186133689,2.0063871798684,0.711501694029721,1.51
120,197,2,1,931.037905754198,0,1,1.75
121,171,1,1.5,935.942389247179,1.51140107948413,0.811564585435917,1.51
122,36,1,1.5,941.209303128679,1.51116256623936,NaN,1.34
123,134,1,1,946.693373224063,1.01027538476046,0.994901376967391,1.61
124,70,1,2.5,951.888128800665,2.49869754208521,0.561611483284651,1.67
125,125,1,1,958.495732076168,1.00746678154246,0.894914868329579,1.73
126,132,1,1,963.433681172466,1.00280216482315,0.794856366737804,1.57
127,8,1,1,968.218052028666,1.0016772017334,0.778253503583983,1.42
128,168,1,1,973.170401471934,0.999203980331004,NaN,1.59
129,54,1,1,978.012246411399,1.00705326103343,0.694973457719243,1.48
130,196,2,1.5,983.064803317295,0,0,1.7
131,140,1,1.5,988.672815430842,1.5129931188203,0.661574872234269,1.7
132,186,2,1,993.79049142801,0,0,1.29
133,157,1,1,1021.89529824545,1.0064184938783,0.82806355631692,1.63
134,48,1,2,1026.68243146549,2.00228065487863,0.661610576058592,1.29
135,170,1,2,1032.49401799999,2.007215391508,0.67820114773167,1.33
136,130,1,1,1038.32184831084,1.01246882865962,0.861542914386519,1.44
137,188,2,1.5,1043.33404555632,0,0,1.66
138,28,1,2.5,1049.03989960787,2.51083742732226,NaN,1.69
139,52,1,2.5,1055.44451347834,2.50591703075224,0.56166562432918,1.35
140,189,2,1,1061.54698491455,0,0,1.29
141,16,1,1,1066.48031299962,1.0033959603752,0.644848508969517,1.58
142,92,1,1,1071.58491261782,0.998615159902329,0.995004976586642,1.73
143,84,1,2.5,1076.40450939289,2.51199458238443,0.928252874376994,1.29
144,38,1,2.5,1082.82181509458,2.51129835782922,0.0616005087504163,1.36
145,29,1,2,1089.06571376479,2.00057272444428,NaN,1.25
146,146,1,2.5,1095.04619343102,2.50318012783646,0.56161236124899,1.45
147,19,1,2,1101.54477947182,2.00452414266147,NaN,1.51
148,172,1,2.5,1107.77065678354,2.51176982388824,0.544916726685187,1.69
149,26,1,2,1114.25335345234,2.01234474324156,0.994640036686178,1.48
150,139,1,2,1120.39671659446,2.00182967461842,0.995152181694721,1.65
151,56,1,1,1126.14808131458,1.00056862728525,0.911607576352253,1.37
152,193,2,2.5,1131.33571456374,0,1,1.74
153,105,1,2.5,1137.96537987551,2.49945434607798,NaN,1.59
154,158,1,1,1144.55087809456,1.01386508227552,0.994918936225076,1.7
155,192,2,2.5,1149.36779444899,0,1,1.34
156,67,1,2,1155.64150551902,2.00613813106975,0.828281876418259,1.29
157,185,2,1,1161.41480643406,0,0,1.47
158,6,1,1.5,1166.25915327505,1.50501155837992,0.794913141671714,1.44
159,25,1,1,1171.43780467141,1.00950453336009,0.645092289993045,1.3
160,14,1,2,1176.36498994293,1.99877202259995,0.844932734875329,1.45
161,71,1,1.5,1182.34813773833,1.49894220106944,0.994905474128245,1.55
162,63,1,2,1187.64068901355,2.00620924606119,0.994961371095997,1.32
163,135,1,2.5,1193.60291875829,2.51055618655118,NaN,1.42
164,129,1,1,1200.24366191289,1.00280538401967,NaN,1.74
165,113,1,2,1205.02192448876,2.00780450459388,0.645029076667925,1.3
166,78,1,1.5,1210.90465674432,1.50835279240528,0.694966726670827,1.45
167,124,1,2.5,1216.21718840586,2.51212627681525,0.578265560941873,1.28
168,10,1,2,1222.68192897807,2.0138685941256,NaN,1.46
169,123,1,2,1228.90466171944,2.00776763015165,0.994936202827375,1.73
170,51,1,1.5,1234.89425376229,1.50141747105044,0.9447416023595,1.55
171,76,1,2,1240.33077631525,1.99789581565892,0.928331891036578,1.47
172,102,1,1.5,1246.08243573824,1.51291761401262,0.994858064132131,1.33
173,89,1,1.5,1251.48067881748,1.49783567520171,NaN,1.47
174,50,1,2.5,1256.96854727289,2.50963081368718,0.278278818181207,1.47
175,96,1,1,1263.18598238631,1.00892449256025,0.744840578039657,1.33
176,53,1,1.5,1267.97262072794,1.50536654803545,0.828280998455739,1.37
177,126,1,1,1273.10373189823,1.00761866912035,0.344838061213522,1.26
178,80,1,1,1277.99498946591,0.999335089454689,0.99489698715297,1.53
179,43,1,2,1282.89413406669,2.00008721097765,0.811626335491383,1.44
180,86,1,2,1288.8089078698,2.0018703535643,0.561575194153193,1.45
181,174,1,2,1294.92182530822,2.00546092904187,0.711449308912051,1.64
182,69,1,1,1300.69927986559,1.01109101226575,0.978268663075141,1.4
183,60,1,1.5,1305.83496492977,1.50862964336375,0.994984783441396,1.71
184,27,1,2.5,1311.37222201574,2.50464222866685,0.328277340275235,1.51
185,131,1,2.5,1317.75829565165,2.50145405283729,0.644916404764444,1.36
186,95,1,2.5,1324.2759469488,2.50043093344175,0.661627550005505,1.49
187,58,1,1,1330.49436889249,0.998590869594409,0.728273418708341,1.34
188,160,1,2,1335.57985174719,2.01284810861762,0.761610546791417,1.63
189,47,1,2,1341.70471065124,2.00468012739839,0.561558512859847,1.64
190,119,1,2.5,1347.72043525887,2.50530011551018,0.994985661402097,1.49
191,65,1,1.5,1353.98733275173,1.50500160813681,0.628168970393745,1.33
192,179,1,2,1359.54712451065,2.01156218567121,0.561572852921017,1.59
193,152,1,1,1365.65197112907,1.00662364453456,0.661646572536483,1.72
194,11,1,1.5,1370.52374114026,1.5014294698758,0.994946153074125,1.45
195,112,1,1,1375.98959438408,1.00211998767372,0.561616751063411,1.6
196,159,1,2.5,1380.8540085297,2.50409437983944,0.461631705697073,1.35
197,117,1,1,1387.18212315419,1.00924553431469,0.994927130544966,1.45
198,183,2,2,1392.13887441063,0,1,1.56
