TrialOrder,TrialNumber,TrialType,SpeedUpTimeCalc,OnsetRelativeToExpStart,OnsetSpeedChange,ResponseTime,Prestim_Interval
1,6,1,2.5,193.247759964015,2.51468691588343,0.643971752002471,1.73
2,117,1,1,199.720576490457,1.0078931326434,0.79468490243471,1.57
3,26,1,1,204.328691570816,0.999584725993373,0.811354393198599,1.25
4,77,1,2,209.146915397944,2.0144011406428,0.711319889459446,1.38
5,100,1,2.5,215.080840299196,2.51400562068466,0.727151808549024,1.41
6,52,1,1,221.446677090951,1.01436953416487,0.778125741690928,1.48
7,21,1,2,226.62215947751,2.00514278372884,0.544949240874303,1.72
8,27,1,1,232.263589249232,1.0134564581258,0.711804229473273,1.27
9,69,1,2,237.194732780395,1.9989482066394,0.69488247218851,1.47
10,64,1,1.5,243.027217860235,1.49958399436218,0.828293709637364,1.42
11,115,1,1,248.650425033969,1.00938624608989,0.945010580853705,1.74
12,96,1,1,253.261016833084,0.998801587697926,0.878294865615317,1.25
13,9,1,2,258.258554746956,2.00110681204478,0.644895656187146,1.57
14,43,1,1.5,264.142115895688,1.5007461177438,0.944914883461024,1.48
15,72,1,1.5,269.436637936963,1.50584266236547,0.744997762671119,1.4
16,193,2,1,274.623405884834,0,0,1.4
17,158,1,2.5,279.806353838621,2.50250876421251,NaN,1.71
18,120,1,2,286.150633256278,2.00787323226905,0.628458824221525,1.36
19,148,1,1.5,292.141736617948,1.50004345890738,0.511688397583384,1.58
20,42,1,1,297.353351647532,1.00495285220677,0.728277935663755,1.36
21,14,1,2,302.316785000736,2.00807604050442,0.611536481631447,1.52
22,25,1,1,307.941396906838,0.99992215441489,0.645008620082081,1.26
23,78,1,1.5,312.632585225552,1.50859301128094,0.56160614757755,1.3
24,101,1,2.5,318.368809263976,2.50551606209046,0.561540593399513,1.74
25,112,1,1.5,324.887331684528,1.50337589379797,0.561739597152155,1.59
26,15,1,2,330.177227181221,2.01320448425668,0.594970589879267,1.34
27,127,1,2,336.019861159764,2.0037801933322,0.728351098808162,1.38
28,35,1,2,341.855593805248,2.00124435875659,0.861690636375897,1.39
29,116,1,1,347.823476355574,0.999840211693481,0.994809806553349,1.61
30,154,1,2.5,353.008541358101,2.51459385236467,0.578314561133993,1.7
31,119,1,1.5,359.445770745921,1.51051105626811,0.644929311233682,1.51
32,88,1,2,364.707217778293,1.99892830626413,0.561618731638191,1.31
33,170,1,1,370.542015691446,1.01379622776676,0.995038368216228,1.48
34,135,1,2.5,375.444462003599,2.51117684087967,0.628322740773001,1.4
35,132,1,2,381.74697053369,2.00854457727928,0.628278257581769,1.34
36,173,1,1.5,387.825781287268,1.51287627439251,0.64495886914392,1.67
37,157,1,1.5,393.353041728453,1.50199720750879,0.528417296821317,1.61
