TrialOrder,TrialNumber,TrialType,SpeedUpTimeCalc,OnsetRelativeToExpStart,OnsetSpeedChange,ResponseTime,Prestim_Interval
1,59,1,2,185.674511947757,2.0011000874747,0.344158517951655,1.43
2,4,1,1.5,191.888299710769,1.50343795626668,0.461388509982498,1.75
3,52,1,2,197.378393216742,2.01306906260834,0.378060761468987,1.5
4,131,1,1,203.430421296335,1.01094263653977,0.478020053257751,1.66
5,177,1,1.5,208.136792760669,1.50473441476879,0.393866726992201,1.27
6,191,2,1.5,213.430694342787,0,0,1.44
7,80,1,1,218.944936510115,1.01266812623089,0.428085915105839,1.65
8,53,1,1.5,223.643935134933,1.51331708711859,0.444996357917262,1.27
9,66,1,2.5,229.02021509505,2.50354740897092,0.344950147804411,1.35
10,104,1,1,235.295206820249,1.01166139547513,0.56152397965343,1.39
11,9,1,2.5,240.209279423681,2.5141312513515,0.39495393767811,1.39
12,115,1,2.5,246.696120662534,2.51049502180376,0.494916448663389,1.42
13,32,1,2.5,253.447962116487,2.50828782315239,0.361629101073959,1.71
14,101,1,2,259.861563400186,2.01128709063869,0.478159356698598,1.42
15,67,1,2,265.666525412196,2.00606935731048,0.495066287659938,1.32
16,146,1,1.5,271.843670809578,1.51217105292108,0.644988397720226,1.75
17,39,1,2.5,277.287100589084,2.50194366346386,0.411613575764932,1.41
18,147,1,1,283.522204997891,1.00004653203268,0.694926047724039,1.33
19,195,2,1,288.122836370256,0,0,1.31
20,180,1,2,292.939368469602,1.99913608453789,0.394921745705687,1.38
21,134,1,2.5,299.055556319709,2.49946868613733,0.461705747232372,1.6
22,145,1,1.5,305.555291906558,1.49966856901756,0.528225774589373,1.57
23,98,1,2.5,310.820462446455,2.50101273016935,0.494885427308873,1.25
24,103,1,1,317.054453891,1.00001931518364,0.694852884152169,1.35
25,95,1,1.5,321.800765056843,1.50366476334057,0.494943958166914,1.34
26,197,2,1,327.33305404359,0,0,1.74
27,132,1,2.5,332.279748528022,2.50778387246646,0.478077120844318,1.46
28,40,1,1,338.713561102265,1.00700819227222,0.528222848047335,1.55
29,51,1,2,343.496817238274,2.00699443752001,0.461642826560819,1.31
30,163,1,1,349.383173431907,1.00388293711421,0.561597435880685,1.51
31,11,1,2.5,354.607118932655,2.5129606341934,0.361575837992859,1.71
32,86,1,1,361.001088673957,1.00215686211322,0.645035222407387,1.5
33,114,1,1.5,365.755454271158,1.49767764188528,0.478307147115629,1.34
34,72,1,1,370.879245865014,1.00713344830729,0.595063331851634,1.26
35,126,1,1.5,375.74228014566,1.51050263081561,0.59496529266471,1.45
36,65,1,2,381.223989106236,2.01206291716062,0.428414565872117,1.51
37,125,1,2,386.965642679063,2.00360169634132,0.528254747365281,1.26
38,45,1,1,392.98665584236,0.999113842811312,0.845048333319028,1.65
39,63,1,2,398.196189582619,2.00602311793318,0.478208815274229,1.75
40,183,2,2,404.233734494078,0,0,1.63
41,22,1,1.5,409.945803937429,1.50607535672316,0.445038207481048,1.3
42,182,2,2,415.267746775608,0,0,1.42
43,113,1,2,421.136490741443,1.99841352109706,0.561618506989362,1.42
44,150,1,2,427.105956363489,2.01212437456161,0.628226915941013,1.5
45,89,1,1,433.240130453576,1.0111609566402,0.878247913886298,1.75
46,106,1,2,438.340394398479,2.01061369311901,0.495020340936208,1.62
47,138,1,2.5,444.596857887955,2.50404638453438,0.444822813924475,1.73
48,20,1,2,451.184102667808,1.99998419666827,0.494945714092864,1.61
49,166,1,2.5,457.163257780726,2.50389449695831,0.47824129989931,1.46
50,123,1,2,463.57557197086,2.00811062098001,0.578310337047697,1.43
51,154,1,2.5,469.491098188148,2.50907067337721,0.494955371683318,1.39
52,179,1,2,475.827737246785,2.00549282835982,0.478262663663372,1.35
53,24,1,1.5,482.005356158807,1.51104550452328,0.528399025929502,1.75
54,112,1,2.5,487.725842339525,2.50708238013431,0.411697567545161,1.69
55,169,1,1,493.869006769386,1.01392185720761,0.994631842367198,1.25
56,143,1,1.5,498.915124695603,1.50084240537308,0.628315297537483,1.62
57,176,1,1.5,504.276304864997,1.50616666486258,0.528346640811833,1.44
58,55,1,2.5,510.028479652186,2.50394922330997,0.528248601624,1.73
59,97,1,2.5,516.540078858625,2.50860535305674,0.444951874465914,1.48
60,5,1,2.5,522.962690967898,2.50252750877098,0.545047543152577,1.39
61,70,1,1.5,529.143330364843,1.5051391556517,0.594964122046804,1.25
62,29,1,1,534.554309173453,1.01056803904976,0.511629057175924,1.55
63,60,1,2,539.29049801273,2.00761193807102,0.54496706322243,1.26
64,71,1,2.5,545.423262387105,2.50805135848623,0.56161060532304,1.61
65,120,1,2,551.676637495862,2.00452999574736,0.57824595310376,1.27
66,43,1,2.5,557.671172177005,2.50975987422862,0.561604459582668,1.48
67,130,1,1,580.960767058599,1.0030178510342,0.561211717526021,1.34
68,175,1,2,585.891792539715,2.00504916445789,0.478236032123277,1.46
69,48,1,2,591.9820977518,1.99785279547723,0.478368311862141,1.62
70,87,1,2,597.930135519422,1.99960199016641,0.461646338411811,1.48
71,198,2,1.5,604.023362006625,0,0,1.74
72,21,1,1.5,609.653796706527,1.50901477640764,0.528309766370512,1.72
73,81,1,2,614.900154258076,2.0123394754637,0.444924657616866,1.27
74,64,1,2,620.646488250954,1.99929148396495,0.561615873099981,1.27
75,35,1,2.5,626.842243827263,2.50341132472568,0.528245675081962,1.68
76,58,1,1.5,633.296662190031,1.49877860732249,0.51160418156087,1.52
77,159,1,1.5,638.891683672319,1.50349004872987,0.511787090492362,1.68
78,161,1,1,644.211629144972,1.00017881177064,0.528314156184933,1.45
79,23,1,2.5,648.995808897919,2.49919359110481,0.744909351797105,1.27
80,128,1,2.5,655.735547633729,2.50912686300035,0.494880744840884,1.72
81,33,1,1.5,662.386094707025,1.50858311133015,NaN,1.71
82,26,1,1,667.991653499662,1.00276792427121,0.695033744502325,1.73
83,116,1,2,672.912401840093,1.99856043354976,0.495021804207681,1.46
84,82,1,2.5,678.889148993518,2.50489888648008,0.444972945574591,1.46
85,61,1,2.5,685.461007181443,2.49953570396974,0.494924057675235,1.53
86,107,1,1.5,692.059793075858,1.50069227372205,0.69485639600407,1.67
87,62,1,2,697.38078303167,2.01263593425938,0.46172125790963,1.36
88,122,1,1.5,703.127882315515,1.49890913113632,0.411591334038349,1.31
89,149,1,2,708.376434774236,2.00014544918213,0.428262970950527,1.29
90,152,1,1,714.38373854734,1.00933830572467,0.511605644833253,1.64
91,37,1,1.5,719.267966266325,1.50827992148697,0.461621462797666,1.46
92,173,1,2.5,724.86281215604,2.51330040582343,0.495058971302569,1.58
93,76,1,1,731.483136235547,1.00946326910707,0.561657137355724,1.72
94,15,1,1.5,736.644912892913,1.51413944567139,0.478246860331637,1.74
95,68,1,2,741.879962868024,2.01226075146042,0.445028842543252,1.26
96,42,1,1,747.974400358677,1.00105414075097,0.578228393846075,1.72
97,156,1,1,752.852878884144,1.00579806678434,0.578360380930462,1.52
98,178,1,2,758.029572130649,2.01208135438083,0.478365677972761,1.72
99,108,1,1.5,763.867043937066,1.50794453967137,0.794902606116011,1.41
100,49,1,2.5,769.546113682729,2.51207681823871,0.461555615582256,1.67
101,77,1,2.5,776.328399962423,2.51270865884999,0.461636680820448,1.75
102,194,2,2,782.977896992128,0,0,1.71
103,162,1,1,788.627833588576,1.01316505321483,0.594935441927191,1.29
104,96,1,1,793.267697609687,1.00651858164565,0.578156400890293,1.28
105,18,1,1,797.902796633656,1.00442405489503,0.678362107591056,1.28
106,174,1,1,802.873203724553,1.0006409128946,0.594994850747753,1.62
107,185,2,1,807.723818635113,0,0,1.56
108,12,1,1.5,812.374497988148,1.499086186981,0.51163842211372,1.27
109,28,1,2,817.881566906184,2.00846648859715,0.461526057499213,1.56
110,142,1,2,823.91611035525,2.00708808689251,0.444969141068214,1.57
111,93,1,1.5,829.871468284616,1.50161764658515,0.461567029099569,1.54
112,90,1,1.5,835.092042407948,1.49738440228703,0.428303942550883,1.31
113,3,1,1,840.478588680542,1.01082352624417,0.578345162907681,1.53
114,181,2,1,845.168048531446,0,0,1.4
115,27,1,1,849.933626592441,1.00550570514861,0.461643997177816,1.43
116,111,1,2,854.801801053029,2.00382411360169,0.428175174663011,1.42
117,172,1,1,860.791081126403,0.997772900856035,0.761528603590705,1.62
118,105,1,1.5,865.561504079162,1.51051228840697,0.494953908412754,1.37
119,2,1,1,870.711804883873,1.01005443077156,0.57832175056501,1.28
120,184,2,1.5,875.65438230776,0,0,1.61
121,160,1,1,881.21166104429,1.00983845190513,0.478317097360559,1.71
122,16,1,2.5,886.38394662454,2.50409730638057,0.36160188422491,1.66
123,193,2,1,892.908259611278,0,0,1.72
124,127,1,2.5,898.154199837811,2.50006599354219,0.74502436493276,1.75
125,57,1,1,904.498256219415,1.00595317355783,0.594901786684204,1.47
126,100,1,2.5,909.278486602726,2.50887488765784,0.244997001756929,1.28
127,99,1,2.5,915.895175623303,2.50850146078392,NaN,1.59
128,165,1,2,922.534415705468,2.00260637910287,0.711597977290694,1.66
129,133,1,1.5,928.622137365485,1.498030290305,0.478320901866937,1.66
130,144,1,2.5,934.25246583188,2.50074407353077,0.344923808918793,1.63
131,171,1,1,940.777043670751,1.00938249652245,0.995023999114892,1.65
132,187,2,1,945.81699829763,0,0,1.75
133,91,1,2.5,966.56851549063,2.50043854245359,0.461680871618228,1.59
134,196,2,1,972.656166620964,0,0,1.28
135,34,1,2,977.477252421056,2.0080482856165,0.46164546044929,1.36
136,141,1,2,983.418857354739,1.99962803639846,0.528305961865954,1.46
137,167,1,1,989.303555954476,0.998241440373931,0.628234817608245,1.51
138,7,1,2.5,994.308153553365,2.509952148097,0.544972916308325,1.49
139,56,1,1,1000.75604075035,1.01197687679905,0.578269072791954,1.56
140,30,1,1,1005.41318864115,1.00472402554169,0.528329081554148,1.28
141,84,1,2.5,1010.51768319646,2.5000856013794,0.578415107282126,1.59
142,74,1,1,1017.09832832943,1.00247058751302,0.545013887908681,1.7
143,170,1,2.5,1021.99726397505,2.50347687928661,0.478259737120425,1.37
144,110,1,1.5,1028.19882288592,1.50172680663582,0.494893036320718,1.27
145,153,1,2.5,1033.55583799946,2.51124597271064,0.478395236055803,1.34
146,118,1,2.5,1040.25934554892,2.5074259562698,0.461647216375241,1.66
147,41,1,2.5,1046.80963716429,2.50703467748463,0.611656244760525,1.51
148,50,1,2,1053.56021640029,2.00624143803361,0.528362736798044,1.75
149,78,1,1.5,1059.34573914377,1.50382162604001,0.528209093296027,1.35
150,31,1,2,1064.94889612265,2.00057301709876,0.778316131601969,1.63
151,119,1,2,1070.9618074446,2.00425226682728,0.561525150270427,1.54
152,88,1,2,1076.80357922049,2.01214047054691,0.494929618106653,1.37
153,73,1,1,1082.86050545493,1.00511735290729,0.678339280556429,1.67
154,192,2,1,1087.48636304174,0,0,1.33
155,102,1,2.5,1092.49474758714,2.50397497688755,0.394948962555645,1.5
156,117,1,1,1098.98563594216,1.01275475190141,0.661615551181058,1.61
157,46,1,1.5,1103.66927489925,1.51243824628637,0.46161209785987,1.26
158,1,1,1.5,1109.09304474889,1.5051599341059,0.544965307296479,1.5
159,188,2,1.5,1114.43233876724,0,0,1.49
160,140,1,2.5,1119.8847539114,2.513111058498,0.394962717306953,1.46
161,13,1,2.5,1126.51277128687,2.50157287047932,0.47829895279574,1.59
162,47,1,2.5,1133.03956451871,2.50778972555236,0.461788568396514,1.5
163,168,1,1,1139.2706285424,1.00984664622592,0.8283368954244,1.34
164,44,1,2,1144.03864851078,2.00851887371482,0.494926398909229,1.31
165,25,1,1.5,1150.18990658768,1.5070929156891,0.545021789575003,1.73
166,92,1,2.5,1155.5342509411,2.51252633522745,0.494893621628762,1.32
167,36,1,2,1161.81861462727,2.01129323637815,0.428320331190662,1.3
168,190,2,1.5,1167.73351456438,0,0,1.57
169,17,1,2.5,1173.06270791258,2.50018188464037,0.495141792466711,1.33
170,137,1,1,1179.20269148297,1.01002165349109,0.711656508148735,1.26
171,124,1,2.5,1184.21445647806,2.49819359139747,0.394968570392848,1.51
172,85,1,1,1190.60365800303,1.00883523300126,0.561576072116623,1.52
173,121,1,1.5,1195.27370258305,1.5052860681044,0.678203196311188,1.26
174,155,1,2,1200.92667166325,2.0021571547677,0.478291929091938,1.7
175,14,1,2.5,1206.85666729392,2.50536420680055,0.244893402137677,1.42
176,6,1,2.5,1213.27759576307,2.50094717560751,0.611592446124632,1.4
177,151,1,2.5,1219.9325320654,2.51236917987444,0.561606508163095,1.64
178,54,1,1.5,1226.57584823651,1.50231943157178,0.578234539586447,1.71
179,10,1,2.5,1232.31042250207,2.50082806531191,0.444998699151256,1.72
180,129,1,1,1238.88742438179,1.00688176561835,NaN,1.7
181,109,1,2.5,1243.74437145321,2.49983743054236,0.378338783043546,1.35
182,189,2,1.5,1250.03779835007,0,0,1.46
183,69,1,2,1255.52982074047,2.01399209423744,0.494980539952849,1.55
184,148,1,2,1261.40119303448,2.00920865987428,0.444906220396661,1.4
185,135,1,2,1267.34478392017,1.9987518294547,0.478328218224306,1.48
186,8,1,1,1273.1073148647,1.00284255111455,0.678250313652825,1.4
187,19,1,1.5,1277.9572367699,1.50255062846009,0.478304220572682,1.45
188,157,1,1,1283.24821824752,1.01158501270584,0.59494100235861,1.43
189,158,1,1,1287.94486568778,0.998190811182212,0.99484460203621,1.33
190,136,1,1.5,1292.91333774851,1.51280699069139,0.495047265130779,1.57
191,94,1,1,1298.3060373702,1.00316154429038,0.561703376733021,1.52
192,139,1,2.5,1303.24651031709,2.51263461731469,0.478356020381398,1.43
193,75,1,2.5,1310.01332162326,2.51227728642789,0.511685539454447,1.74
194,79,1,2.5,1316.3706299764,2.50462349879399,0.595029969262214,1.33
195,186,2,1,1322.50128285008,0,0,1.33
196,38,1,2.5,1327.46940314036,2.50569549145621,0.494944250821391,1.48
197,164,1,2,1333.86984697985,2.00517881030828,0.494854405954356,1.43
198,83,1,1.5,1339.71609226921,1.50858633052758,0.595065965740105,1.43
