TrialOrder,TrialNumber,TrialType,SpeedUpTimeCalc,OnsetRelativeToExpStart,OnsetSpeedChange,ResponseTime,Prestim_Interval
1,25,1,2,342.049358198266,2.0056581449162,0.56061785982547,1.66
2,152,1,1,347.793674373087,1.01071430348293,NaN,1.42
3,83,1,2,352.550430330981,2.00391042372848,0.19443749394577,1.35
4,132,1,1.5,358.465190878253,1.50538963617782,0.561489671851632,1.56
5,17,1,1,363.773421351522,1.01399493886584,NaN,1.49
6,178,1,2,368.479534073685,2.00757267807239,0.311496183371673,1.29
7,63,1,2.5,374.62534880529,2.51120493552753,0.261600674974034,1.69
8,32,1,2.5,381.088087254951,2.49830188342457,0.744906747719142,1.51
9,44,1,2,387.694466320224,2.00843219868966,0.47833244220692,1.71
10,141,1,2.5,393.449794133545,2.50282453634281,0.328294733922121,1.3
11,9,1,1.5,399.673595216418,1.51223565790133,0.844906425802037,1.38
12,187,2,1.5,404.770889321429,0,0,1.31
13,182,2,2,410.036777941956,0,0,1.46
14,98,1,1.5,415.769171158152,1.49942098687734,NaN,1.41
15,165,1,2,420.991594140041,2.01013748525475,0.761529706724104,1.33
16,122,1,1,426.92888747245,1.00587002538123,0.96172514011414,1.63
17,177,1,1,431.638972368036,1.01260513178022,0.944910786324726,1.41
18,34,1,1.5,436.692580759674,1.50853389546046,0.394967136578998,1.7
19,198,2,1.5,442.22845981924,0,0,1.75
20,74,1,2,447.566925108157,2.00062481325131,0.461725579093581,1.44
21,46,1,1,453.575721659305,1.00841990728168,0.778038823876159,1.71
22,85,1,1,458.577808564829,1.00596221094293,0.595022974690437,1.7
23,146,1,1,463.498555027903,1.00170645717481,0.828328827947189,1.62
24,14,1,1.5,468.178953831421,1.50465537086257,0.444929077110828,1.33
25,93,1,1,473.562297978268,1.00436579113739,0.778197441572956,1.58
26,84,1,2.5,478.368100752087,2.49836070659239,0.428268658576599,1.36
27,73,1,2,484.86227828275,2.00401080356278,0.561513084057879,1.61
28,36,1,2.5,490.546717740394,2.50272269324614,0.528200733914673,1.25
29,20,1,1.5,496.956353502071,1.50935917572679,0.79494682648965,1.57
30,188,2,2,502.270493801472,0,1,1.48
31,18,1,2.5,508.368876281415,2.51329506022921,NaN,1.67
32,5,1,1,514.794003899888,1.00447904768498,NaN,1.62
33,173,1,1,519.591402569665,1.00703331937439,0.811516230073721,1.5
34,89,1,1,524.622922422776,1.00868387990522,0.894952942929194,1.73
35,64,1,1,529.559281315508,1.00554869285315,0.644952138133704,1.63
36,162,1,2,534.348939617286,1.99881856154843,0.994955840189505,1.4
37,138,1,1.5,540.094582678888,1.50312567584479,0.994897017021685,1.41
38,28,1,2.5,545.559375549637,2.50472619278571,0.328305269414159,1.53
39,186,2,2.5,551.848575411154,0,0,1.42
40,111,1,2.5,558.337960170569,2.50917656051843,0.961467313194589,1.56
41,127,1,2,564.728509131199,2.00179483825195,0.744776224670204,1.5
42,48,1,1,570.624917728044,1.00527477004107,NaN,1.6
43,75,1,2,575.47974917333,1.9999552241552,0.611653835314428,1.46
44,15,1,2,581.53154750878,1.99803834977865,0.41163106694421,1.66
45,156,1,1,587.485341178764,1.01074005690862,0.994968131597489,1.66
46,164,1,1,592.237671351741,1.00842546768126,0.828065440628052,1.44
47,144,1,2,597.343446528424,2.00226981338346,NaN,1.71
48,70,1,1,603.043560165419,1.00183405369717,0.811714648520137,1.4
49,155,1,2,607.910388317777,2.00168831271458,0.678361063628472,1.48
50,157,1,1.5,613.742953584423,1.50219825982913,0.994853997092832,1.49
51,55,1,1,619.05132921337,1.01032507555556,0.861673955178958,1.51
52,176,1,1.5,623.743430608123,1.50139580646373,0.728317736414283,1.34
53,103,1,1.5,628.995497832761,1.49921700803134,0.995023150282577,1.41
54,174,1,1.5,634.562964640838,1.49807712624533,0.961612176220115,1.73
55,194,2,2,639.868895742812,0,1,1.47
56,27,1,1,645.552062454401,1.0087748948572,NaN,1.39
57,195,2,1,650.149648480357,0,0,1.37
58,81,1,2.5,655.170668251672,2.50634895132407,0.761575360525967,1.59
59,23,1,1.5,661.446561200531,1.51363278130339,NaN,1.43
60,100,1,2,666.731200656946,2.01214595988677,0.711682778654904,1.38
61,45,1,2,672.676910092153,1.9996605230117,0.578203353155004,1.55
62,172,1,2.5,678.732009548668,2.51101851583644,0.644813713464828,1.62
63,117,1,1.5,684.857740119244,1.5016155885487,NaN,1.27
64,86,1,2,690.485707287136,2.00709067927892,0.644853806868014,1.74
65,193,2,1,696.165909428124,0,0,1.45
66,112,1,1,700.724585538104,1.00098653183613,0.611539408156204,1.27
67,41,1,2.5,844.499393477535,2.50453070086496,0.36169224596506,1.6
68,76,1,2,851.147289407937,2.00666311386431,0.411609410653,1.74
69,104,1,1,857.065118710128,1.0050251373932,0.611558137922657,1.62
70,82,1,1,861.626452105504,1.01023523121421,0.761619551064541,1.26
71,65,1,2.5,866.529960453857,2.50648532742434,NaN,1.46
72,43,1,1,872.831974986399,1.00448607134695,0.89493948090967,1.48
73,136,1,2.5,878.019082118605,2.50024480388038,0.411636334690229,1.75
74,3,1,1.5,884.154077777104,1.49850205778694,0.894908459737053,1.29
75,8,1,2,889.590327071446,2.01214625253942,0.761686568504956,1.55
76,51,1,2.5,895.638789460176,2.51325291825833,0.761594968248573,1.6
77,2,1,2.5,902.321006514154,2.49760478498683,0.861503924032149,1.74
78,142,1,2,908.783895387239,2.00119636373347,0.728365731436497,1.58
